words,match_id,team_name,outcome,goals_scored,goals_conceded,season_half
Pass-Ball Receipt-Carry-Pass,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure-Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Foul Won-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Miscontrol,3946698,Las Palmas,Won,3,1,Second half
Pressure-Pressure-Foul Committed,3946698,Las Palmas,Won,3,1,Second half
Goal Keeper-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Pass,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Clearance,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Duel-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Pressure-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Goal Keeper,3946698,Las Palmas,Won,3,1,Second half
Pressure-Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Goal Keeper,3946698,Las Palmas,Won,3,1,Second half
Goal Keeper-Pressure,3946698,Las Palmas,Won,3,1,Second half
Goal Keeper,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Shot,3946698,Las Palmas,Won,3,1,Second half
Clearance,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Duel,3946698,Las Palmas,Won,3,1,Second half
Clearance,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Block,3946698,Las Palmas,Won,3,1,Second half
Clearance-Pass-Pressure-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Block,3946698,Las Palmas,Won,3,1,Second half
Interception,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure-Foul Committed,3946698,Las Palmas,Won,3,1,Second half
Block-Goal Keeper,3946698,Las Palmas,Won,3,1,Second half
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Foul Committed,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure-Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure-Pressure,3946698,Las Palmas,Won,3,1,Second half
Duel-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry,3946698,Las Palmas,Won,3,1,Second half
Foul Won-Injury Stoppage-Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Pass-Ball Receipt-Duel,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Miscontrol,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure-Foul Committed,3946698,Las Palmas,Won,3,1,Second half
Clearance,3946698,Las Palmas,Won,3,1,Second half
Clearance-Block-Clearance-Ball Recovery-Carry-Pass-Pressure,3946698,Las Palmas,Won,3,1,Second half
Duel,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Foul Won-Pass,3946698,Las Palmas,Won,3,1,Second half
Duel,3946698,Las Palmas,Won,3,1,Second half
Clearance,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Dribbled Past,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Dribbled Past-Pressure,3946698,Las Palmas,Won,3,1,Second half
Dribbled Past,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry-Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Pressure-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Duel,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Shot,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Dribble-Carry,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery,3946698,Las Palmas,Won,3,1,Second half
Pressure-Pressure,3946698,Las Palmas,Won,3,1,Second half
Block-Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Foul Committed,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Duel,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry-Dribble-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Block,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery,3946698,Las Palmas,Won,3,1,Second half
Pressure-Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Duel-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Dribble-Carry,3946698,Las Palmas,Won,3,1,Second half
Dribble-Carry,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry,3946698,Las Palmas,Won,3,1,Second half
Foul Won-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Duel,3946698,Las Palmas,Won,3,1,Second half
50/50,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Foul Committed,3946698,Las Palmas,Won,3,1,Second half
Clearance,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Shot,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Substitution-Substitution-Tactical Shift,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Duel,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Miscontrol,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry-Miscontrol-Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure-Pressure-Foul Committed,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Block,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Duel-Carry-Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Shot,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Miscontrol,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Shot,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Pressure,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Dribble-Carry,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946698,Las Palmas,Won,3,1,Second half
Goal Keeper-Pass-Ball Receipt-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Clearance,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Pressure,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass-Ball Receipt-Carry,3946698,Las Palmas,Won,3,1,Second half
Pass,3946698,Las Palmas,Won,3,1,Second half
Dispossessed,3946698,Las Palmas,Won,3,1,Second half
Ball Receipt,3946698,Las Palmas,Won,3,1,Second half
Ball Recovery-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Carry-Pass-Ball Receipt-Injury Stoppage,3946698,Las Palmas,Won,3,1,Second half
